ID,Text,Pronoun,Pronoun-offset,A,A-offset,A-coref,B,B-offset,B-coref,URL
development_new612,The woman ran her finger under cold water. She burned it on the toaster. She put a diamond ring on her finger.,it,54,her finger,14,TRUE,the toaster,60,FALSE,no url
development_new613,The woman got ready for a night out. She put a diamond ring on her finger. she burned her finger on the toaster.,she,37,her finger,63,FALSE,she,37,TRUE,no url
development_new614,The woman got ready for a night out. She put a diamond ring on her finger. She burned it on the toaster.,it,86,a diamond ring,45,FALSE,her finger,63,TRUE,no url
development_new615,The woman got ready for a night out. She put a diamond ring on her finger. She burned it on the toaster.,it,86,a night,24,FALSE,her finger,63,TRUE,no url
development_new616,The woman got ready for a night out. She put a diamond ring on her finger. She burned it on the toaster.,it,86,the toaster,92,FALSE,her finger,63,TRUE,no url
development_new617,The student misspelled the word. The teacher dismissed her. The teacshe corrected she.,she,68,her,41,TRUE,the student,0,FALSE,no url
development_new618,The student misspelled the word. The teacher dismissed her. he dismissed her.,he,1,the teacher,33,TRUE,the word,23,FALSE,no url
development_new619,The student misspelled the word. The teacher dismissed her. she dismissed her.,she,60,the teacher,33,TRUE,the word,23,FALSE,no url
development_new620,The student felt sick and wanted to go home. The teacher corrected her. he corrected her.,he,1,her,53,FALSE,the teacher,45,TRUE,no url
development_new621,The student felt sick and wanted to go home. The teacher corrected her. she corrected her.,she,72,her,53,FALSE,the teacher,45,TRUE,no url
development_new622,The man confessed his love for the woman. she envied him. The woman rejected him.,she,42,the woman,31,TRUE,him,53,FALSE,no url
development_new623,The man confessed his love for the woman. she envied him. The woman rejected him.,she,42,the woman,31,TRUE,the man,0,FALSE,no url
development_new624,The man showed his new car to the woman. she rejected him. The woman envied him.,she,41,the woman,30,TRUE,his new car,15,FALSE,no url
development_new625,The man showed his new car to the woman. she rejected him. The woman envied him.,she,41,the woman,30,TRUE,him,54,FALSE,no url
development_new626,The friends decided to share the hamburger. They ordered fries with it. They cut the hamburger in half.,it,64,the hamburger,29,TRUE,they,44,FALSE,no url
development_new627,The friends decided to share the hamburger. They ordered fries with it. They cut the hamburger in half.,it,64,the hamburger,29,TRUE,half,98,FALSE,no url
development_new628,The friends decided to share the hamburger. They ordered fries with it. They cut the hamburger in half.,it,64,the hamburger,29,TRUE,fries,57,FALSE,no url
development_new629,The son told his parents that a hamburger is not enough. They ordered fries with the hamburger. they cut the hamburger in half.,they,57,half,122,FALSE,they,57,TRUE,no url
development_new630,The son told his parents that a hamburger is not enough. They ordered fries with the hamburger. they cut the hamburger in half.,they,57,fries,70,FALSE,they,57,TRUE,no url
development_new631,The son told his parents that a hamburger is not enough. They ordered fries with the hamburger. they cut the hamburger in half.,they,57,the hamburger,81,FALSE,they,57,TRUE,no url
development_new632,The son told his parents that a hamburger is not enough. They ordered fries with the hamburger. they cut the hamburger in half.,they,57,the son,0,FALSE,they,57,TRUE,no url
development_new633,The son told his parents that a hamburger is not enough. They ordered fries with the hamburger. they cut the hamburger in half.,they,57,a hamburger,30,FALSE,they,57,TRUE,no url
development_new634,The student was in a rush to get to school on time. He left his assignment at home. he brought his lunch to school.,he,1,he,1,TRUE,home,78,FALSE,no url
development_new635,The student was in a rush to get to school on time. He left his assignment at home. he brought his lunch to school.,he,1,he,1,TRUE,a rush,19,FALSE,no url
development_new636,The student was in a rush to get to school on time. He left his assignment at home. he brought his lunch to school.,he,1,he,1,TRUE,his lunch,95,FALSE,no url
development_new637,The student was in a rush to get to school on time. He left his assignment at home. he brought his lunch to school.,he,1,he,1,TRUE,school,36,FALSE,no url
development_new638,The student was in a rush to get to school on time. He left his assignment at home. he brought his lunch to school.,he,1,he,1,TRUE,his assignment,60,FALSE,no url
development_new639,The student was in a rush to get to school on time. He left his assignment at home. he brought his lunch to school.,he,1,he,1,TRUE,the student,0,FALSE,no url
development_new640,The man defied the authorities of the church. He was excommunicated from it. He donated money to the church.,it,25,he,1,FALSE,the church,34,TRUE,no url
development_new641,The man defied the authorities of the church. He was excommunicated from it. He donated money to the church.,it,25,the man,0,FALSE,the church,34,TRUE,no url
development_new642,The man defied the authorities of the church. He was excommunicated from it. He donated money to the church.,it,25,money,88,FALSE,the church,34,TRUE,no url
development_new643,The man is a long-time member of the church. He donated money to it. He was excommunicated from the church.,it,65,the church,33,TRUE,he,1,FALSE,no url
development_new644,The man is a long-time member of the church. He donated money to it. He was excommunicated from the church.,it,65,the church,33,TRUE,a long-time member,11,FALSE,no url
development_new645,The man is a long-time member of the church. He donated money to it. He was excommunicated from the church.,it,65,the church,33,TRUE,the man,0,FALSE,no url
development_new646,The woman's hair fell in her face. She lathered shampoo into her hair. She pulled it back with a clip.,it,82,her face,25,FALSE,her hair,61,TRUE,no url
development_new647,The woman's hair fell in her face. She lathered shampoo into her hair. She pulled it back with a clip.,it,82,a clip,95,FALSE,her hair,61,TRUE,no url
development_new648,The woman's hair fell in her face. She lathered shampoo into her hair. She pulled it back with a clip.,it,82,shampoo,48,FALSE,her hair,61,TRUE,no url
development_new649,The woman's hair fell in her face. She lathered shampoo into her hair. She pulled it back with a clip.,it,82,she,35,FALSE,her hair,61,TRUE,no url
development_new650,The woman began to wash her hair. She lathered shampoo into it. She pulled her hair back with a clip.,it,60,her hair,24,TRUE,a clip,94,FALSE,no url
development_new651,The woman began to wash her hair. She lathered shampoo into it. She pulled her hair back with a clip.,it,60,her hair,24,TRUE,shampoo,47,FALSE,no url
development_new652,The woman began to wash her hair. She lathered shampoo into it. She pulled her hair back with a clip.,it,60,her hair,24,TRUE,she,34,FALSE,no url
development_new653,My skin broke out into a rash. I brushed against poison ivy in my yard. I eradicated the poison ivy from it.,it,105,poison ivy,49,FALSE,my yard,63,TRUE,no url
development_new654,My skin broke out into a rash. I brushed against poison ivy in my yard. I eradicated the poison ivy from it.,it,105,i,5,FALSE,my yard,63,TRUE,no url
development_new655,My skin broke out into a rash. I brushed against poison ivy in my yard. I eradicated the poison ivy from it.,it,105,the poison ivy,85,FALSE,my yard,63,TRUE,no url
development_new656,My skin broke out into a rash. I brushed against poison ivy in my yard. I eradicated the poison ivy from it.,it,105,a rash,23,FALSE,my yard,63,TRUE,no url
development_new657,I no longer broke out into a rash. he eradhecated the poheson hevy from my yard. I brushed against poison ivy in my yard.,he,35,my yard,72,FALSE,i,0,TRUE,no url
development_new658,I no longer broke out into a rash. she eradshecated the posheson shevy from my yard. I brushed against poison ivy in my yard.,she,35,my yard,72,FALSE,i,0,TRUE,no url
development_new659,I no longer broke out into a rash. he eradhecated the poheson hevy from my yard. I brushed against poison ivy in my yard.,he,35,the poison ivy,-1,FALSE,i,0,TRUE,no url
development_new660,I no longer broke out into a rash. she eradshecated the posheson shevy from my yard. I brushed against poison ivy in my yard.,she,35,the poison ivy,-1,FALSE,i,0,TRUE,no url
development_new661,I no longer broke out into a rash. he eradhecated the poheson hevy from my yard. I brushed against poison ivy in my yard.,he,35,a rash,27,FALSE,i,0,TRUE,no url
development_new662,I no longer broke out into a rash. she eradshecated the posheson shevy from my yard. I brushed against poison ivy in my yard.,she,35,a rash,27,FALSE,i,0,TRUE,no url
development_new663,The detective revealed an anomaly in the case. He scrapped his theory. he finalized his theory.,he,1,the detective,0,FALSE,he,1,TRUE,no url
development_new664,The detective revealed an anomaly in the case. He scrapped his theory. he finalized his theory.,he,1,his theory,59,FALSE,he,1,TRUE,no url
development_new665,The detective revealed an anomaly in the case. He scrapped his theory. he finalized his theory.,he,1,the case,37,FALSE,he,1,TRUE,no url
development_new666,The detective found the last piece of evidence in the case. He finalized his theory. he scrapped his theory.,he,1,he,1,TRUE,the detective,0,FALSE,no url
development_new667,The detective found the last piece of evidence in the case. He finalized his theory. He scrapped it.,it,97,his theory,73,TRUE,evidence,38,FALSE,no url
development_new668,The detective found the last piece of evidence in the case. He finalized his theory. He scrapped it.,it,97,his theory,73,TRUE,the case,50,FALSE,no url
development_new669,The boy threw a temper tantrum. He shared his toys with his brother. he took his toys from him.,he,1,his toys,42,FALSE,his brother,56,TRUE,no url
development_new670,The boy threw a temper tantrum. He shared his toys with his brother. His brother took it from him.,it,52,the boy,0,FALSE,his toys,42,TRUE,no url
development_new671,The boy threw a temper tantrum. He shared his toys with his brother. His brother took it from him.,it,52,him,94,FALSE,his toys,42,TRUE,no url
development_new672,The boy threw a temper tantrum. He shared his toys with his brother. His brother took it from him.,it,52,he,1,FALSE,his toys,42,TRUE,no url
development_new673,The boy had someone to play with. His brother took his toys from him. He shared it with his brother.,it,29,his toys,51,TRUE,he,1,FALSE,no url
development_new674,The boy had someone to play with. His brother took his toys from him. He shared it with his brother.,it,29,his toys,51,TRUE,the boy,0,FALSE,no url
development_new675,The boy had someone to play with. His brother took his toys from him. He shared it with his brother.,it,29,his toys,51,TRUE,his brother,34,FALSE,no url
development_new676,The boy had someone to play with. His brother took his toys from him. He shared it with his brother.,it,29,his toys,51,TRUE,someone,12,FALSE,no url
development_new677,The child learned how to read. He skipped a grade in school. he began attending school.,he,1,he,1,TRUE,a grade,42,FALSE,no url
development_new678,The child learned how to read. He skipped a grade in school. he began attending school.,he,1,he,1,TRUE,the child,0,FALSE,no url
development_new679,The child was much smaller than his classmates. He began attending school. he skipped a grade in school.,he,1,he,1,TRUE,a grade,86,FALSE,no url
development_new680,The child was much smaller than his classmates. He began attending school. he skipped a grade in school.,he,1,he,1,TRUE,the child,0,FALSE,no url
development_new681,The child was much smaller than his classmates. He began attending school. he skipped a grade in school.,he,1,he,1,TRUE,his classmates,32,FALSE,no url
development_new682,The woman lavished her friend with flattery. She was irritated with her friend's whining. she wanted to ask her friend for a favor.,she,14,her friend's whining,68,FALSE,she,14,TRUE,no url
development_new683,The woman lavished her friend with flattery. She was irritated with her friend's whining. she wanted to ask her friend for a favor.,she,14,a favor,123,FALSE,she,14,TRUE,no url
development_new684,The woman lavished her friend with flattery. She was irritated with her friend's whining. she wanted to ask her friend for a favor.,she,14,her friend,19,FALSE,she,14,TRUE,no url
development_new685,The woman lavished her friend with flattery. She was irritated with her friend's whining. she wanted to ask her friend for a favor.,she,14,flattery,35,FALSE,she,14,TRUE,no url
development_new686,The woman yelled at her friend. She wanted to ask he for a favor. She was irritated with her friend's whining.,he,1,her friend's whining,89,FALSE,her friend,20,TRUE,no url
development_new687,The woman yelled at her friend. She wanted to ask she for a favor. She was irritated with her friend's whining.,she,32,her friend's whining,89,FALSE,her friend,20,TRUE,no url
development_new688,The woman yelled at her friend. She wanted to ask he for a favor. She was irritated with her friend's whining.,he,1,she,32,FALSE,her friend,20,TRUE,no url
development_new689,The woman yelled at her friend. She wanted to ask she for a favor. She was irritated with her friend's whining.,she,32,she,32,FALSE,her friend,20,TRUE,no url
development_new690,The woman yelled at her friend. She wanted to ask he for a favor. She was irritated with her friend's whining.,he,1,a favor,57,FALSE,her friend,20,TRUE,no url
development_new691,The woman yelled at her friend. She wanted to ask she for a favor. She was irritated with her friend's whining.,she,32,a favor,57,FALSE,her friend,20,TRUE,no url
development_new692,I was less worried about losing the key. I turned it in the lock. I made a duplicate of the key.,it,50,i,0,FALSE,the key,32,TRUE,no url
development_new693,I was less worried about losing the key. I turned it in the lock. I made a duplicate of the key.,it,50,the lock,56,FALSE,the key,32,TRUE,no url
development_new694,The woman asked the man to leave. He insulted her. He thanked she.,she,62,the man,16,FALSE,her,46,TRUE,no url
development_new695,The woman asked the man to leave. He insulted her. he thanked her.,he,1,the woman,0,FALSE,he,1,TRUE,no url
development_new696,The woman made the man a compliment. He thanked her. he insulted her.,he,1,her,48,FALSE,he,1,TRUE,no url
development_new697,The woman made the man a compliment. He thanked her. He insulted she.,she,65,the man,15,FALSE,her,48,TRUE,no url
development_new698,The lobbyist persuaded the legislature to support the bill. The president vetoed it. The legislature passed the bill.,it,81,the bill,50,TRUE,the president,60,FALSE,no url
development_new699,The lobbyist persuaded the legislature to support the bill. The president vetoed it. The legislature passed the bill.,it,81,the bill,50,TRUE,the legislature,23,FALSE,no url
development_new700,The lobbyist persuaded the president that the bill was bad for business. The president vetoed it. The legislature passed the bill.,it,94,the bill,42,TRUE,the president,23,FALSE,no url
development_new701,The lobbyist persuaded the president that the bill was bad for business. The president vetoed it. The legislature passed the bill.,it,94,the bill,42,TRUE,the legislature,98,FALSE,no url
development_new702,The lobbyist persuaded the president that the bill was bad for business. The president vetoed it. The legislature passed the bill.,it,94,the bill,42,TRUE,business,63,FALSE,no url
development_new703,My closet was messy. I decorated it. I organized it.,it,33,it,33,TRUE,i,21,FALSE,no url
development_new704,My room looked boring. I decorated it. I organized it.,it,35,i,18,FALSE,it,35,TRUE,no url
development_new705,The man's pocket jingled as he walked. he sewed the hole in his pocket. His pocket was filled with coins.,he,1,his pocket,60,FALSE,he,1,TRUE,no url
development_new706,The man's pocket jingled as he walked. he sewed the hole in his pocket. His pocket was filled with coins.,he,1,the man's pocket,0,FALSE,he,1,TRUE,no url
development_new707,The man's pocket jingled as he walked. he sewed the hole in his pocket. His pocket was filled with coins.,he,1,the hole,48,FALSE,he,1,TRUE,no url
development_new708,The man did not lose coins in his pocket anymore. His pocket was filled with it. He sewed the hole in his pocket.,it,73,coins,21,TRUE,the hole,90,FALSE,no url
development_new709,The man did not lose coins in his pocket anymore. His pocket was filled with it. He sewed the hole in his pocket.,it,73,coins,21,TRUE,he,1,FALSE,no url
development_new710,The man did not lose coins in his pocket anymore. His pocket was filled with it. He sewed the hole in his pocket.,it,73,coins,21,TRUE,his pocket,30,FALSE,no url
development_new711,The woman read the newspaper. She casted a vote in the election. she discovered the outcome of the election.,she,30,she,30,TRUE,the newspaper,15,FALSE,no url
development_new712,The woman read the newspaper. She casted a vote in the election. she discovered the outcome of the election.,she,30,she,30,TRUE,the election,51,FALSE,no url
development_new713,The woman read the newspaper. She casted a vote in the election. she discovered the outcome of the election.,she,30,she,30,TRUE,a vote,41,FALSE,no url
development_new714,The woman read the newspaper. She casted a vote in the election. she discovered the outcome of the election.,she,30,she,30,TRUE,the outcome,80,FALSE,no url
development_new715,The woman went to the polling station. She casted a vote in the election. she discovered the outcome of the election.,she,39,the election,60,FALSE,she,39,TRUE,no url
development_new716,The woman went to the polling station. She casted a vote in the election. She discovered the outcome of it.,it,104,the outcome,89,FALSE,the election,60,TRUE,no url
development_new717,The woman went to the polling station. She casted a vote in the election. She discovered the outcome of it.,it,104,a vote,50,FALSE,the election,60,TRUE,no url
development_new718,The woman went to the polling station. She casted a vote in the election. She discovered the outcome of it.,it,104,the polling station,18,FALSE,the election,60,TRUE,no url
development_new719,The woman was in a bad mood. She engaged in small talk with her friend. She engaged in small talk with he.,he,1,small talk,44,FALSE,her friend,60,TRUE,no url
development_new720,The woman was in a bad mood. She engaged in small talk with her friend. She engaged in small talk with she.,she,29,small talk,44,FALSE,her friend,60,TRUE,no url
development_new721,The woman was in a bad mood. She engaged in small talk with her friend. she told her friend to leave her alone.,she,29,her,60,FALSE,she,29,TRUE,no url
development_new722,The woman was in a bad mood. She engaged in small talk with her friend. she told her friend to leave her alone.,she,29,a bad mood,17,FALSE,she,29,TRUE,no url
development_new723,The woman was in a good mood. She told her friend to leave her alone. she engaged in small talk with her friend.,she,30,she,30,TRUE,small talk,85,FALSE,no url
development_new724,The woman was in a good mood. She told her friend to leave her alone. she engaged in small talk with her friend.,she,30,she,30,TRUE,her,39,FALSE,no url
development_new725,The woman was in a good mood. She told her friend to leave her alone. she engaged in small talk with her friend.,she,30,she,30,TRUE,her friend,39,FALSE,no url
development_new726,The woman was in a good mood. She told her friend to leave her alone. she engaged in small talk with her friend.,she,30,she,30,TRUE,a good mood,17,FALSE,no url
